address,new_url,iframe,action_url
สำนักงานแรงงานจังหวัดนครศรีธรรมราช ศาลากลางจังหวัด ชั้น2 อำเภอเมือง จังหวัดนครศรีธรรมราช 80000,nakhonsithammarat2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7893.575048568021!2d99.96428517455415!3d8.422516338920872!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x305301141bfe4129%3A0x2d6cd6be0fb3c0e2!2sNakhon+Si+Thammarat+Provincial+Hall!5e0!3m2!1sen!2sth!4v1545025113128"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://nakhonsithammarat2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดนราธิวาส ศูนย์ราชการกระทรวงแรงงาน ชั้น4 ตำบลลำภู อำเภอเมือง จังหวัดนราธิวาส 96000,narathiwat2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3964.7274029481855!2d101.79372976485647!3d6.429055876037494!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x31b3ee1ade3017db%3A0x6a89767f4d63cf6a!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZ4LmB4Lij4LiH4LiH4Liy4LiZ4LiI4Lix4LiH4Lir4Lin4Lix4LiU4LiZ4Lij4Liy4LiY4Li04Lin4Liy4Liq!5e0!3m2!1sen!2sth!4v1545025186501"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://narathiwat2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดปัตตานี ศาลากลางจังหวัด ชั้น1 อำเภอเมือง จังหวัดปัตตานี 94000,pattani2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3961.0441628300464!2d101.24233491477263!3d6.885313695024622!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x31b303e4db81b975%3A0x87847a68ac8c34ff!2sPattani+Provincial+Employment+Office!5e0!3m2!1sen!2sth!4v1545025324403"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://pattani2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดพังงา 9/5-6 ถนนเทศบาลบำรุง อำเภอเมือง จังหวัดพังงา 82000,phangnga2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7893.08879048234!2d98.52740302455446!3d8.446319988200624!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3051010eaa7a5a07%3A0xeb25de4217cde7a3!2sPhang-Nga+Labour+Office!5e0!3m2!1sen!2sth!4v1545025352116"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://phangnga2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดพัทลุง ศาลากลางจังหวัด ชั้น3 ตำบลคูหาสวรรค์ อำเภอเมือง จังหวัดพัทลุง 93000,phatthalung2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d15818.450093453906!2d100.06405837634098!3d7.617071391667198!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x304d7c9803bbff23%3A0x1e041cb1a3b0e886!2sPhatthalung+Provincial+Labour+Protection+and+Welfare+Office!5e0!3m2!1sen!2sth!4v1545025409688"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://phatthalung2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดภูเก็ต ศาลากลางจังหวัด อำเภอเมือง จังหวัดภูเก็ต 83000,phuket2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d15808.503029542246!2d98.38342362840032!3d7.881908764202251!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3050321dcefeb8b5%3A0x891bdf720d6b61ff!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZ4LmB4Lij4LiH4LiH4Liy4LiZ4LiI4Lix4LiH4Lir4Lin4Lix4LiU4Lig4Li54LmA4LiB4LmH4LiV!5e0!3m2!1sen!2sth!4v1545025433817"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://phuket2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดยะลา อาคารศูนย์ราชการ กระทรวงแรงงาน ชั้น4 ถนนสุขยางค์ อำเภอเมือง จังหวัดยะลา 95000,yala2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3963.9560998313873!2d101.27974826485658!3d6.527228974930655!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x31b37740ea8ac147%3A0xcd9790d9ddb1fec4!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZ4LmB4Lij4LiH4LiH4Liy4LiZ4LiI4Lix4LiH4Lir4Lin4Lix4LiU4Lii4Liw4Lil4Liy!5e0!3m2!1sen!2sth!4v1545025457740"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://yala2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดระนอง ศาลากลางจังหวัดระนอง ชั้น 3 หมู่ 3 ตำบลบางริ้น อำเภอเมือง จังหวัดระนอง 85000,ranong2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d250693.10812322705!2d99.16998305508599!3d10.957343531778276!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x30564fedd66d9501%3A0x8afea4fe8b2c76ff!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZIOC5geC4o-C4h-C4h-C4suC4meC4iOC4seC4h-C4q-C4p-C4seC4lOC4o-C4sOC4meC4reC4hw!5e0!3m2!1sen!2sth!4v1545025477383"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://ranong2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดสงขลา ศาลากลางจังหวัด ชั้น2 (หลังเก่า) อำเภอเมือง จังหวัดสงขลา 90000,songkhla2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d126696.10926813487!2d100.46631224356824!3d7.0965986045375695!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x304d333c55555555%3A0x56137f365b563eea!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZ4Liq4Lin4Lix4Liq4LiU4Li04LiB4Liy4Lij4LmB4Lil4Liw4LiE4Li44LmJ4Lih4LiE4Lij4Lit4LiH4LmB4Lij4LiH4LiH4Liy4LiZ4LiI4Lix4LiH4Lir4Lin4Lix4LiU4Liq4LiH4LiC4Lil4Liy!5e0!3m2!1sen!2sth!4v1545025504199"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://songkhla2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดสตูล ศาลากลางจังหวัด ชั้น2 ถนนสตูลธานี ตำบลพิมาน อำเภอเมือง จังหวัดสตูล 91000,satun2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7926.544764560949!2d100.07078122453701!3d6.613040738348931!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x304c8d7c9e1b6ecd%3A0x33f3d6120f42e6a0!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZIOC5geC4o-C4h-C4h-C4suC4meC4iOC4seC4h-C4q-C4p-C4seC4lOC4quC4leC4ueC4pQ!5e0!3m2!1sen!2sth!4v1545025524356"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://satun2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดสุราษฏร์ธานี อาคารศูนย์ราชการกระทรวงแรงงาน ชั้น4 ตำบลขุนทะเล อำเภอเมือง จังหวัดสุราษฎร์ธานี 84100,suratthani2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7881.074226534045!2d99.37152832456209!3d9.014668870464394!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3053f77ad4926337%3A0xa5e139586cc4f876!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZIOC5geC4o-C4h-C4h-C4suC4meC4iOC4seC4h-C4q-C4p-C4seC4lOC4quC4uOC4o-C4suC4qeC4juC4o-C5jOC4mOC4suC4meC4tQ!5e0!3m2!1sen!2sth!4v1545025548072"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://suratthani2.mol.go.th/wp-admin/post.php?post=180&action=edit
